estado,llave,fn_dia,fn_mes
"09","09119003102","02","03"
"09","09119003103","28","05"
"09","09119004101","23","04"
"09","09119004102","13","04"
"09","09119004103","13","12"
"09","09119004104","15","10"
"09","09119005101","06","07"
"09","09119005102","12","10"
"09","09119005103","18","09"
"09","09119101101","09","11"
"09","09119101102","08","11"
"09","09119101103","02","09"
"09","09119101104","24","05"
"09","09119102101","29","12"
"09","09119102102","23","12"
"09","09119102103","10","03"
"09","09119102104","02","02"
"09","09119102105","27","03"
"09","09119103101","29","09"
"09","09119104101","06","05"
"09","09119104102","08","05"
"09","09119104103","16","06"
"09","09119104104","08","06"
"09","09119105101","11","11"
"09","09119105102","22","02"
"09","09119105103","16","10"
"09","09119201101","01","09"
"09","09119201102","25","06"
"09","09119201103","22","03"
"09","09119201104","09","05"
"09","09119202101","18","04"
"09","09119202102","01","07"
"09","09119202103","21","03"
"09","09119202104","07","11"
"09","09119202105","30","05"
"09","09119203101","02","01"
"09","09119204101","10","08"
"09","09119204102","30","04"
"09","09119204103","02","07"
"09","09119205101","10","05"
"09","09119205102","13","06"
"09","09119205103","03","07"
"09","09119205104","13","08"
"09","09119205105","06","08"
"09","09119205106","06","08"
"09","09119301101","13","04"
"09","09119301102","22","01"
"09","09119301103","24","06"
"09","09119302101","22","05"
"09","09119302102","03","04"
"09","09119302103","14","02"
"09","09119302104","16","06"
"09","09119302105","16","09"
"09","09119302106","05","02"
"09","09119302107","05","11"
"09","09119303101","14","08"
"09","09119303102","01","12"
"09","09119303103","16","10"
"09","09119304101","16","12"
"09","09119304102","08","10"
"09","09119304103","07","03"
"09","09119304104","10","06"
"09","09119305101","27","06"
"09","09119305102","20","10"
"09","09119305103","14","01"
"09","09119401101","01","02"
"09","09119401102","30","10"
"09","09119401103","20","06"
"09","09119401104","13","02"
"09","09119401105","24","07"
"09","09119401106","22","10"
"09","09119402101","24","03"
"09","09119402102","23","12"
"09","09119403101","30","11"
"09","09119403102","05","01"
"09","09119403103","14","12"
"09","09119404101","15","07"
"09","09119404102","21","12"
"09","09119405101","08","09"
"09","09119405102","12","08"
"09","09119405103","25","03"
"09","09119405104","28","08"
"09","09119501101","05","04"
"09","09119501102","01","01"
"09","09119501103","28","04"
"09","09119501104","08","04"
"09","09119502101","11","02"
"09","09119502102","22","06"
"09","09119502103","01","04"
"09","09119503101","08","04"
"09","09119503102","24","11"
"09","09119503103","10","10"
"09","09119503104","22","05"
"09","09119503105","25","05"
"09","09119503106","12","02"
"09","09119505101","11","03"
"09","09119505102","26","05"
"09","09119505103","15","10"
"09","09119701101","12","03"
"09","09119701102","07","03"
"09","09119701103","29","03"
"09","09119701104","18","08"
"09","09119701105","15","04"
"09","09119702101","03","12"
"09","09119702102","08","08"
"09","09119702103","04","01"
"09","09119702104","04","05"
"09","09119703101","99","06"
"09","09119703102","99","07"
"09","09119703103","99","99"
"09","09119703104","99","99"
"09","09119703105","13","01"
"09","09119704101","21","09"
"09","09119705101","20","01"
"09","09122201101","05","05"
"09","09122201102","07","09"
"09","09122201103","27","12"
"09","09122202101","99","03"
"09","09122202102","25","04"
"09","09122202103","04","03"
"09","09122202104","13","07"
"09","09122202105","12","10"
"09","09122202106","22","10"
"09","09122202107","31","12"
"09","09122202108","27","08"
"09","09122202109","20","09"
"09","09122203101","07","04"
"09","09122203102","02","09"
"09","09122203103","15","07"
"09","09122203104","10","07"
"09","09122203105","03","04"
"09","09122204101","18","07"
"09","09122205101","01","01"
"09","09122205102","19","01"
"09","09122205103","28","08"
"09","09122205104","25","12"
"09","09122205105","21","01"
"09","09122301101","23","12"
"09","09122301102","12","05"
"09","09122301103","19","11"
"09","09122304101","14","08"
"09","09122401101","25","10"
"09","09122401102","06","11"
"09","09122401103","15","05"
"09","09122401104","26","08"
"09","09122401105","26","12"
"09","09122402101","22","10"
"09","09122402102","30","03"
"09","09122402103","13","08"
"09","09122402104","17","07"
"09","09122402105","02","09"
"09","09122402106","16","07"
"09","09122403101","02","08"
"09","09122403102","01","08"
"09","09122403103","05","10"
"09","09122403104","26","04"
"09","09122403105","24","12"
"09","09122403106","04","03"
"09","09122403107","26","02"
"09","09122405101","07","07"
"09","09122405102","16","07"
"09","09122405103","01","12"
"09","09122405104","22","03"
"09","09122405105","01","01"
"09","09122405106","06","03"
"09","09122405107","15","12"
"09","09122405108","12","02"
"09","09122602101","08","06"
"09","09122602102","14","09"
"09","09122602103","26","06"
"09","09122602104","25","10"
"09","09122602105","14","10"
"09","09122603101","30","06"
"09","09122603102","18","08"
"09","09122603103","23","06"
"09","09122603104","18","06"
"09","09122604101","14","10"
"09","09122604102","03","11"
"09","09122605101","08","02"
"09","09122605102","14","05"
"09","09122605103","08","02"
"09","09122801101","10","11"
"09","09122801102","17","01"
"09","09122803101","26","01"
"09","09122803102","27","09"
"09","09122803103","21","07"
"09","09122804101","10","01"
"09","09122805101","20","08"
"09","09122901101","12","12"
"09","09122901102","25","07"
"09","09122902101","12","05"
"09","09122902102","25","10"
"09","09122902103","25","06"
"09","09122903101","02","06"
"09","09122903102","25","12"
"09","09122903103","08","01"
"09","09122903104","30","04"
"09","09122904101","10","10"
"09","09122904102","01","12"
"09","09122905101","10","09"
"09","09122905102","19","05"
"09","09122905103","16","06"
"09","09123901101","24","04"
"09","09123901102","99","99"
"09","09123901103","99","99"
"09","09123901104","99","99"
"09","09123901105","99","99"
"09","09123903101","16","04"
"09","09123904101","23","05"
"09","09123904102","17","06"
"09","09123904103","26","05"
"09","09123905101","20","05"
"09","09123905102","13","11"
"09","09123905103","09","11"
"09","09123905104","26","08"
"09","09123905105","23","12"
"09","09124001101","12","09"
"09","09124001102","12","08"
"09","09124002101","28","12"
"09","09124002102","21","11"
"09","09124002103","29","11"
"09","09124002104","06","01"
"09","09124002105","14","03"
"09","09124002106","16","11"
"09","09124002107","06","10"
"09","09124002108","20","02"
"09","09124002109","01","01"
"09","09124002110","02","09"
"09","09124003101","15","10"
"09","09124003102","11","10"
"09","09124003103","21","01"
"09","09124003104","24","01"
"09","09124003105","13","11"
"09","09124003106","21","06"
"09","09124003107","13","02"
"09","09124005101","26","05"
"09","09124005102","28","07"
"09","09124005103","10","10"
"09","09124005104","17","04"
"09","09124005105","27","01"
"09","09124005106","21","10"
"09","09124102101","24","12"
"09","09124102102","07","07"
"09","09124103101","02","12"
"09","09124103102","02","10"
"09","09124103103","07","05"
"09","09124103104","10","01"
"09","09124104101","22","05"
"09","09124104102","07","10"
"09","09124104103","01","01"
"09","09124104104","07","10"
"09","09124104105","22","10"
"09","09124104106","02","01"
"09","09124105101","15","09"
"09","09124105102","26","10"
"09","09124105103","06","07"
"09","09124105104","24","05"
"09","09124201101","10","05"
"09","09124201102","10","12"
"09","09124201103","09","09"
"09","09124201104","02","11"
"09","09124201105","01","12"
"09","09124202101","04","04"
"09","09124202102","13","12"
"09","09124204101","05","05"
"09","09124204102","01","01"
"09","09124204103","28","05"
"09","09124204104","17","06"
"09","09124205101","14","04"
"09","09124205102","09","06"
"09","09124205103","20","07"
"09","09124205104","29","11"
"09","09124205201","05","12"
"09","09124205202","30","05"
"09","09124205301","14","05"
"09","09124205302","22","12"
"09","09124205303","01","03"
"09","09124205304","13","11"
"09","09124205305","17","12"
"09","09124301101","06","07"
"09","09124302101","25","10"
"09","09124302102","23","04"
"09","09124302103","09","06"
"09","09124302104","08","08"
"09","09124303101","15","06"
"09","09124303102","12","03"
"09","09124303103","05","09"
"09","09124303104","29","09"
"09","09124303105","25","07"
"09","09124304101","19","06"
"09","09124304102","01","09"
"09","09124304103","25","04"
"09","09124304104","25","01"
"09","09124305101","24","12"
"09","09124305102","01","10"
"09","09124305103","08","04"
"09","09124305104","08","04"
"09","09124305105","31","07"
"09","09124401101","03","02"
"09","09124401102","28","10"
"09","09124401103","13","03"
"09","09124401104","30","09"
"09","09124402101","30","08"
"09","09124402102","19","03"
"09","09124403101","29","12"
"09","09124403102","24","09"
"09","09124403103","07","11"
"09","09124403104","07","02"
"09","09124404101","18","05"
"09","09124404102","04","04"
"09","09124404103","10","03"
"09","09124404104","04","06"
"09","09124404105","31","08"
"09","09124404106","10","05"
"09","09124405101","09","12"
"09","09124405102","23","07"
"09","09124405103","03","02"
"09","09124501101","13","08"
"09","09124501102","28","06"
"09","09124501103","10","10"
"09","09124502101","12","05"
"09","09124502102","06","07"
"09","09124503101","18","02"
"09","09124503102","17","09"
"09","09124503103","21","02"
"09","09124503104","26","11"
"09","09124504101","18","09"
"09","09124504102","13","03"
"09","09124504103","23","07"
"09","09124505101","21","09"
"09","09124601101","07","08"
"09","09124601102","22","10"
"09","09124601103","18","06"
"09","09124601104","30","01"
"09","09124602101","07","02"
"09","09124603101","03","02"
"09","09124603102","30","10"
"09","09124603103","16","03"
"09","09124603104","25","05"
"09","09124604101","17","09"
"09","09124604102","12","07"
"09","09124605101","27","04"
"09","09125202101","16","07"
"09","09125202102","02","10"
"09","09125203101","11","06"
"09","09125203102","13","03"
"09","09125204101","13","02"
"09","09125204102","10","10"
"09","09125205101","05","10"
"09","09125205102","11","03"
"09","09125301101","07","02"
"09","09125301102","25","10"
"09","09125301103","99","07"
"09","09125301104","23","10"
"09","09125302101","11","01"
"09","09125302102","24","04"
"09","09125302103","14","06"
"09","09125303101","21","08"
"09","09125303102","31","05"
"09","09125303103","08","09"
"09","09125303104","09","11"
"09","09125304101","07","06"
"09","09125305101","99","99"
"09","09125305102","15","10"
"09","09125305103","23","10"
"09","09125305104","22","05"
"09","09125401101","05","02"
"09","09125401102","20","07"
"09","09125401103","14","03"
"09","09125402101","09","08"
"09","09125402102","08","08"
"09","09125402103","01","10"
"09","09125402104","01","09"
"09","09125402105","01","01"
"09","09125403101","18","12"
"09","09125403102","15","04"
"09","09125403103","30","10"
"09","09125403104","27","09"
"09","09125403105","11","01"
"09","09125403106","24","05"
"09","09125403107","12","04"
"09","09125501101","09","12"
"09","09125502101","19","06"
"09","09125502102","18","12"
"09","09125502103","13","02"
"09","09125502104","01","04"
"09","09125502105","27","02"
"09","09125502106","06","01"
"09","09125503101","18","10"
"09","09125503102","11","08"
"09","09125503103","05","06"
"09","09125504101","10","03"
"09","09125504102","21","10"
"09","09125505101","07","01"
"09","09125505102","24","08"
"09","09125505103","29","07"
"09","09125601101","16","03"
"09","09125601102","23","02"
"09","09125601103","25","08"
"09","09125601104","06","10"
"09","09125601105","10","06"
"09","09125601106","07","05"
"09","09125602101","04","03"
"09","09125602102","19","06"
"09","09125602103","16","06"
"09","09125602104","13","08"
"09","09125602105","28","11"
"09","09125603101","18","05"
"09","09125603102","19","06"
"09","09125603103","08","01"
"09","09125604101","17","05"
"09","09125604102","09","01"
"09","09125604103","02","04"
"09","09125604104","28","02"
"09","09125604105","19","11"
"09","09125605101","20","08"
"09","09125605102","27","12"
"09","09125605103","14","06"
"09","09125702101","01","04"
"09","09125702102","15","01"
"09","09125702103","25","09"
"09","09125703101","28","12"
"09","09125703102","21","03"
"09","09125704101","10","07"
"09","09125704102","18","07"
